,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
6818,,Ecuador,-1.8312,-78.1834,2020-02-19,0,0,0
6819,,Ecuador,-1.8312,-78.1834,2020-02-20,0,0,0
6820,,Ecuador,-1.8312,-78.1834,2020-02-21,0,0,0
6821,,Ecuador,-1.8312,-78.1834,2020-02-22,0,0,0
6822,,Ecuador,-1.8312,-78.1834,2020-02-23,0,0,0
6823,,Ecuador,-1.8312,-78.1834,2020-02-24,0,0,0
6824,,Ecuador,-1.8312,-78.1834,2020-02-25,0,0,0
6825,,Ecuador,-1.8312,-78.1834,2020-02-26,0,0,0
6826,,Ecuador,-1.8312,-78.1834,2020-02-27,0,0,0
6827,,Ecuador,-1.8312,-78.1834,2020-02-28,0,0,0
6828,,Ecuador,-1.8312,-78.1834,2020-02-29,0,0,0
6829,,Ecuador,-1.8312,-78.1834,2020-03-01,6,0,0
6830,,Ecuador,-1.8312,-78.1834,2020-03-02,6,0,0
6831,,Ecuador,-1.8312,-78.1834,2020-03-03,7,0,0
6832,,Ecuador,-1.8312,-78.1834,2020-03-04,10,0,0
6833,,Ecuador,-1.8312,-78.1834,2020-03-05,13,0,0
6834,,Ecuador,-1.8312,-78.1834,2020-03-06,13,0,0
6835,,Ecuador,-1.8312,-78.1834,2020-03-07,13,0,0
6836,,Ecuador,-1.8312,-78.1834,2020-03-08,14,0,0
6837,,Ecuador,-1.8312,-78.1834,2020-03-09,15,0,0
6838,,Ecuador,-1.8312,-78.1834,2020-03-10,15,0,0
6839,,Ecuador,-1.8312,-78.1834,2020-03-11,17,0,0
6840,,Ecuador,-1.8312,-78.1834,2020-03-12,17,0,0
6841,,Ecuador,-1.8312,-78.1834,2020-03-13,17,0,0
6842,,Ecuador,-1.8312,-78.1834,2020-03-14,28,2,0
6843,,Ecuador,-1.8312,-78.1834,2020-03-15,28,2,0
6844,,Ecuador,-1.8312,-78.1834,2020-03-16,37,2,0
6845,,Ecuador,-1.8312,-78.1834,2020-03-17,58,2,0
6846,,Ecuador,-1.8312,-78.1834,2020-03-18,111,2,0
6847,,Ecuador,-1.8312,-78.1834,2020-03-19,199,3,0
6848,,Ecuador,-1.8312,-78.1834,2020-03-20,367,5,0
6849,,Ecuador,-1.8312,-78.1834,2020-03-21,506,7,3
6850,,Ecuador,-1.8312,-78.1834,2020-03-22,789,14,3
6851,,Ecuador,-1.8312,-78.1834,2020-03-23,981,18,3
6852,,Ecuador,-1.8312,-78.1834,2020-03-24,1082,27,3
6853,,Ecuador,-1.8312,-78.1834,2020-03-25,1173,28,3
6854,,Ecuador,-1.8312,-78.1834,2020-03-26,1403,34,3
6855,,Ecuador,-1.8312,-78.1834,2020-03-27,1595,36,3
6856,,Ecuador,-1.8312,-78.1834,2020-03-28,1823,48,3
6857,,Ecuador,-1.8312,-78.1834,2020-03-29,1924,58,3
6858,,Ecuador,-1.8312,-78.1834,2020-03-30,1962,60,3
6859,,Ecuador,-1.8312,-78.1834,2020-03-31,2240,75,54
6860,,Egypt,26.0,30.0,2020-01-22,0,0,0
6861,,Egypt,26.0,30.0,2020-01-23,0,0,0
6862,,Egypt,26.0,30.0,2020-01-24,0,0,0
6863,,Egypt,26.0,30.0,2020-01-25,0,0,0
6864,,Egypt,26.0,30.0,2020-01-26,0,0,0
6865,,Egypt,26.0,30.0,2020-01-27,0,0,0
6866,,Egypt,26.0,30.0,2020-01-28,0,0,0
6867,,Egypt,26.0,30.0,2020-01-29,0,0,0
6868,,Egypt,26.0,30.0,2020-01-30,0,0,0
6869,,Egypt,26.0,30.0,2020-01-31,0,0,0
6870,,Egypt,26.0,30.0,2020-02-01,0,0,0
6871,,Egypt,26.0,30.0,2020-02-02,0,0,0
6872,,Egypt,26.0,30.0,2020-02-03,0,0,0
6873,,Egypt,26.0,30.0,2020-02-04,0,0,0
6874,,Egypt,26.0,30.0,2020-02-05,0,0,0
6875,,Egypt,26.0,30.0,2020-02-06,0,0,0
6876,,Egypt,26.0,30.0,2020-02-07,0,0,0
6877,,Egypt,26.0,30.0,2020-02-08,0,0,0
6878,,Egypt,26.0,30.0,2020-02-09,0,0,0
6879,,Egypt,26.0,30.0,2020-02-10,0,0,0
6880,,Egypt,26.0,30.0,2020-02-11,0,0,0
6881,,Egypt,26.0,30.0,2020-02-12,0,0,0
6882,,Egypt,26.0,30.0,2020-02-13,0,0,0
6883,,Egypt,26.0,30.0,2020-02-14,1,0,0
6884,,Egypt,26.0,30.0,2020-02-15,1,0,0
6885,,Egypt,26.0,30.0,2020-02-16,1,0,0
6886,,Egypt,26.0,30.0,2020-02-17,1,0,0
6887,,Egypt,26.0,30.0,2020-02-18,1,0,0
6888,,Egypt,26.0,30.0,2020-02-19,1,0,0
6889,,Egypt,26.0,30.0,2020-02-20,1,0,0
6890,,Egypt,26.0,30.0,2020-02-21,1,0,0
6891,,Egypt,26.0,30.0,2020-02-22,1,0,0
6892,,Egypt,26.0,30.0,2020-02-23,1,0,0
6893,,Egypt,26.0,30.0,2020-02-24,1,0,0
6894,,Egypt,26.0,30.0,2020-02-25,1,0,0
6895,,Egypt,26.0,30.0,2020-02-26,1,0,0
6896,,Egypt,26.0,30.0,2020-02-27,1,0,0
6897,,Egypt,26.0,30.0,2020-02-28,1,0,1
6898,,Egypt,26.0,30.0,2020-02-29,1,0,1
6899,,Egypt,26.0,30.0,2020-03-01,2,0,1
6900,,Egypt,26.0,30.0,2020-03-02,2,0,1
6901,,Egypt,26.0,30.0,2020-03-03,2,0,1
6902,,Egypt,26.0,30.0,2020-03-04,2,0,1
6903,,Egypt,26.0,30.0,2020-03-05,3,0,1
6904,,Egypt,26.0,30.0,2020-03-06,15,0,1
6905,,Egypt,26.0,30.0,2020-03-07,15,0,1
6906,,Egypt,26.0,30.0,2020-03-08,49,1,1
6907,,Egypt,26.0,30.0,2020-03-09,55,1,1
6908,,Egypt,26.0,30.0,2020-03-10,59,1,1
6909,,Egypt,26.0,30.0,2020-03-11,60,1,27
6910,,Egypt,26.0,30.0,2020-03-12,67,1,27
6911,,Egypt,26.0,30.0,2020-03-13,80,2,27
6912,,Egypt,26.0,30.0,2020-03-14,109,2,27
6913,,Egypt,26.0,30.0,2020-03-15,110,2,21
6914,,Egypt,26.0,30.0,2020-03-16,150,2,27
6915,,Egypt,26.0,30.0,2020-03-17,196,4,32
6916,,Egypt,26.0,30.0,2020-03-18,196,6,32
6917,,Egypt,26.0,30.0,2020-03-19,256,6,32
6918,,Egypt,26.0,30.0,2020-03-20,285,8,39
6919,,Egypt,26.0,30.0,2020-03-21,294,10,41
6920,,Egypt,26.0,30.0,2020-03-22,327,14,56
6921,,Egypt,26.0,30.0,2020-03-23,366,19,56
6922,,Egypt,26.0,30.0,2020-03-24,402,20,80
6923,,Egypt,26.0,30.0,2020-03-25,456,21,95
6924,,Egypt,26.0,30.0,2020-03-26,495,24,102
6925,,Egypt,26.0,30.0,2020-03-27,536,30,116
6926,,Egypt,26.0,30.0,2020-03-28,576,36,121
6927,,Egypt,26.0,30.0,2020-03-29,609,40,132
6928,,Egypt,26.0,30.0,2020-03-30,656,41,150
6929,,Egypt,26.0,30.0,2020-03-31,710,46,157
6930,,El Salvador,13.7942,-88.8965,2020-01-22,0,0,0
6931,,El Salvador,13.7942,-88.8965,2020-01-23,0,0,0
6932,,El Salvador,13.7942,-88.8965,2020-01-24,0,0,0
6933,,El Salvador,13.7942,-88.8965,2020-01-25,0,0,0
6934,,El Salvador,13.7942,-88.8965,2020-01-26,0,0,0
6935,,El Salvador,13.7942,-88.8965,2020-01-27,0,0,0
6936,,El Salvador,13.7942,-88.8965,2020-01-28,0,0,0
6937,,El Salvador,13.7942,-88.8965,2020-01-29,0,0,0
6938,,El Salvador,13.7942,-88.8965,2020-01-30,0,0,0
6939,,El Salvador,13.7942,-88.8965,2020-01-31,0,0,0
6940,,El Salvador,13.7942,-88.8965,2020-02-01,0,0,0
6941,,El Salvador,13.7942,-88.8965,2020-02-02,0,0,0
6942,,El Salvador,13.7942,-88.8965,2020-02-03,0,0,0
6943,,El Salvador,13.7942,-88.8965,2020-02-04,0,0,0
6944,,El Salvador,13.7942,-88.8965,2020-02-05,0,0,0
6945,,El Salvador,13.7942,-88.8965,2020-02-06,0,0,0
6946,,El Salvador,13.7942,-88.8965,2020-02-07,0,0,0
6947,,El Salvador,13.7942,-88.8965,2020-02-08,0,0,0
6948,,El Salvador,13.7942,-88.8965,2020-02-09,0,0,0
6949,,El Salvador,13.7942,-88.8965,2020-02-10,0,0,0
6950,,El Salvador,13.7942,-88.8965,2020-02-11,0,0,0
6951,,El Salvador,13.7942,-88.8965,2020-02-12,0,0,0
6952,,El Salvador,13.7942,-88.8965,2020-02-13,0,0,0
6953,,El Salvador,13.7942,-88.8965,2020-02-14,0,0,0
6954,,El Salvador,13.7942,-88.8965,2020-02-15,0,0,0
6955,,El Salvador,13.7942,-88.8965,2020-02-16,0,0,0
6956,,El Salvador,13.7942,-88.8965,2020-02-17,0,0,0
6957,,El Salvador,13.7942,-88.8965,2020-02-18,0,0,0
6958,,El Salvador,13.7942,-88.8965,2020-02-19,0,0,0
6959,,El Salvador,13.7942,-88.8965,2020-02-20,0,0,0
6960,,El Salvador,13.7942,-88.8965,2020-02-21,0,0,0
6961,,El Salvador,13.7942,-88.8965,2020-02-22,0,0,0
6962,,El Salvador,13.7942,-88.8965,2020-02-23,0,0,0
6963,,El Salvador,13.7942,-88.8965,2020-02-24,0,0,0
6964,,El Salvador,13.7942,-88.8965,2020-02-25,0,0,0
6965,,El Salvador,13.7942,-88.8965,2020-02-26,0,0,0
6966,,El Salvador,13.7942,-88.8965,2020-02-27,0,0,0
6967,,El Salvador,13.7942,-88.8965,2020-02-28,0,0,0
6968,,El Salvador,13.7942,-88.8965,2020-02-29,0,0,0
6969,,El Salvador,13.7942,-88.8965,2020-03-01,0,0,0
6970,,El Salvador,13.7942,-88.8965,2020-03-02,0,0,0
6971,,El Salvador,13.7942,-88.8965,2020-03-03,0,0,0
6972,,El Salvador,13.7942,-88.8965,2020-03-04,0,0,0
6973,,El Salvador,13.7942,-88.8965,2020-03-05,0,0,0
6974,,El Salvador,13.7942,-88.8965,2020-03-06,0,0,0
6975,,El Salvador,13.7942,-88.8965,2020-03-07,0,0,0
6976,,El Salvador,13.7942,-88.8965,2020-03-08,0,0,0
6977,,El Salvador,13.7942,-88.8965,2020-03-09,0,0,0
6978,,El Salvador,13.7942,-88.8965,2020-03-10,0,0,0
6979,,El Salvador,13.7942,-88.8965,2020-03-11,0,0,0
6980,,El Salvador,13.7942,-88.8965,2020-03-12,0,0,0
6981,,El Salvador,13.7942,-88.8965,2020-03-13,0,0,0
6982,,El Salvador,13.7942,-88.8965,2020-03-14,0,0,0
6983,,El Salvador,13.7942,-88.8965,2020-03-15,0,0,0
6984,,El Salvador,13.7942,-88.8965,2020-03-16,0,0,0
6985,,El Salvador,13.7942,-88.8965,2020-03-17,0,0,0
6986,,El Salvador,13.7942,-88.8965,2020-03-18,0,0,0
6987,,El Salvador,13.7942,-88.8965,2020-03-19,1,0,0
6988,,El Salvador,13.7942,-88.8965,2020-03-20,1,0,0
6989,,El Salvador,13.7942,-88.8965,2020-03-21,3,0,0
6990,,El Salvador,13.7942,-88.8965,2020-03-22,3,0,0
6991,,El Salvador,13.7942,-88.8965,2020-03-23,3,0,0
6992,,El Salvador,13.7942,-88.8965,2020-03-24,5,0,0
6993,,El Salvador,13.7942,-88.8965,2020-03-25,9,0,0
6994,,El Salvador,13.7942,-88.8965,2020-03-26,13,0,0
6995,,El Salvador,13.7942,-88.8965,2020-03-27,13,0,0
6996,,El Salvador,13.7942,-88.8965,2020-03-28,19,0,0
6997,,El Salvador,13.7942,-88.8965,2020-03-29,24,0,0
6998,,El Salvador,13.7942,-88.8965,2020-03-30,30,0,0
6999,,El Salvador,13.7942,-88.8965,2020-03-31,32,1,0
7000,,Equatorial Guinea,1.5,10.0,2020-01-22,0,0,0
7001,,Equatorial Guinea,1.5,10.0,2020-01-23,0,0,0
7002,,Equatorial Guinea,1.5,10.0,2020-01-24,0,0,0
7003,,Equatorial Guinea,1.5,10.0,2020-01-25,0,0,0
7004,,Equatorial Guinea,1.5,10.0,2020-01-26,0,0,0
7005,,Equatorial Guinea,1.5,10.0,2020-01-27,0,0,0
7006,,Equatorial Guinea,1.5,10.0,2020-01-28,0,0,0
7007,,Equatorial Guinea,1.5,10.0,2020-01-29,0,0,0
7008,,Equatorial Guinea,1.5,10.0,2020-01-30,0,0,0
7009,,Equatorial Guinea,1.5,10.0,2020-01-31,0,0,0
7010,,Equatorial Guinea,1.5,10.0,2020-02-01,0,0,0
7011,,Equatorial Guinea,1.5,10.0,2020-02-02,0,0,0
7012,,Equatorial Guinea,1.5,10.0,2020-02-03,0,0,0
7013,,Equatorial Guinea,1.5,10.0,2020-02-04,0,0,0
7014,,Equatorial Guinea,1.5,10.0,2020-02-05,0,0,0
7015,,Equatorial Guinea,1.5,10.0,2020-02-06,0,0,0
7016,,Equatorial Guinea,1.5,10.0,2020-02-07,0,0,0
7017,,Equatorial Guinea,1.5,10.0,2020-02-08,0,0,0
7018,,Equatorial Guinea,1.5,10.0,2020-02-09,0,0,0
7019,,Equatorial Guinea,1.5,10.0,2020-02-10,0,0,0
7020,,Equatorial Guinea,1.5,10.0,2020-02-11,0,0,0
7021,,Equatorial Guinea,1.5,10.0,2020-02-12,0,0,0
7022,,Equatorial Guinea,1.5,10.0,2020-02-13,0,0,0
7023,,Equatorial Guinea,1.5,10.0,2020-02-14,0,0,0
7024,,Equatorial Guinea,1.5,10.0,2020-02-15,0,0,0
7025,,Equatorial Guinea,1.5,10.0,2020-02-16,0,0,0
7026,,Equatorial Guinea,1.5,10.0,2020-02-17,0,0,0
7027,,Equatorial Guinea,1.5,10.0,2020-02-18,0,0,0
7028,,Equatorial Guinea,1.5,10.0,2020-02-19,0,0,0
7029,,Equatorial Guinea,1.5,10.0,2020-02-20,0,0,0
7030,,Equatorial Guinea,1.5,10.0,2020-02-21,0,0,0
7031,,Equatorial Guinea,1.5,10.0,2020-02-22,0,0,0
7032,,Equatorial Guinea,1.5,10.0,2020-02-23,0,0,0
7033,,Equatorial Guinea,1.5,10.0,2020-02-24,0,0,0
7034,,Equatorial Guinea,1.5,10.0,2020-02-25,0,0,0
7035,,Equatorial Guinea,1.5,10.0,2020-02-26,0,0,0
7036,,Equatorial Guinea,1.5,10.0,2020-02-27,0,0,0
7037,,Equatorial Guinea,1.5,10.0,2020-02-28,0,0,0
7038,,Equatorial Guinea,1.5,10.0,2020-02-29,0,0,0
7039,,Equatorial Guinea,1.5,10.0,2020-03-01,0,0,0
7040,,Equatorial Guinea,1.5,10.0,2020-03-02,0,0,0
7041,,Equatorial Guinea,1.5,10.0,2020-03-03,0,0,0
7042,,Equatorial Guinea,1.5,10.0,2020-03-04,0,0,0
7043,,Equatorial Guinea,1.5,10.0,2020-03-05,0,0,0
7044,,Equatorial Guinea,1.5,10.0,2020-03-06,0,0,0
7045,,Equatorial Guinea,1.5,10.0,2020-03-07,0,0,0
7046,,Equatorial Guinea,1.5,10.0,2020-03-08,0,0,0
7047,,Equatorial Guinea,1.5,10.0,2020-03-09,0,0,0
7048,,Equatorial Guinea,1.5,10.0,2020-03-10,0,0,0
7049,,Equatorial Guinea,1.5,10.0,2020-03-11,0,0,0
7050,,Equatorial Guinea,1.5,10.0,2020-03-12,0,0,0
7051,,Equatorial Guinea,1.5,10.0,2020-03-13,0,0,0
7052,,Equatorial Guinea,1.5,10.0,2020-03-14,0,0,0
7053,,Equatorial Guinea,1.5,10.0,2020-03-15,1,0,0
7054,,Equatorial Guinea,1.5,10.0,2020-03-16,1,0,0
7055,,Equatorial Guinea,1.5,10.0,2020-03-17,1,0,0
7056,,Equatorial Guinea,1.5,10.0,2020-03-18,4,0,0
7057,,Equatorial Guinea,1.5,10.0,2020-03-19,6,0,0
7058,,Equatorial Guinea,1.5,10.0,2020-03-20,6,0,0
7059,,Equatorial Guinea,1.5,10.0,2020-03-21,6,0,0
7060,,Equatorial Guinea,1.5,10.0,2020-03-22,6,0,0
7061,,Equatorial Guinea,1.5,10.0,2020-03-23,9,0,0
7062,,Equatorial Guinea,1.5,10.0,2020-03-24,9,0,0
7063,,Equatorial Guinea,1.5,10.0,2020-03-25,9,0,0
7064,,Equatorial Guinea,1.5,10.0,2020-03-26,12,0,0
7065,,Equatorial Guinea,1.5,10.0,2020-03-27,12,0,0
7066,,Equatorial Guinea,1.5,10.0,2020-03-28,12,0,0
7067,,Equatorial Guinea,1.5,10.0,2020-03-29,12,0,0
7068,,Equatorial Guinea,1.5,10.0,2020-03-30,12,0,0
7069,,Equatorial Guinea,1.5,10.0,2020-03-31,12,0,1
7070,,Eritrea,15.1794,39.7823,2020-01-22,0,0,0
7071,,Eritrea,15.1794,39.7823,2020-01-23,0,0,0
7072,,Eritrea,15.1794,39.7823,2020-01-24,0,0,0
7073,,Eritrea,15.1794,39.7823,2020-01-25,0,0,0
7074,,Eritrea,15.1794,39.7823,2020-01-26,0,0,0
7075,,Eritrea,15.1794,39.7823,2020-01-27,0,0,0
7076,,Eritrea,15.1794,39.7823,2020-01-28,0,0,0
7077,,Eritrea,15.1794,39.7823,2020-01-29,0,0,0
7078,,Eritrea,15.1794,39.7823,2020-01-30,0,0,0
7079,,Eritrea,15.1794,39.7823,2020-01-31,0,0,0
7080,,Eritrea,15.1794,39.7823,2020-02-01,0,0,0
7081,,Eritrea,15.1794,39.7823,2020-02-02,0,0,0
7082,,Eritrea,15.1794,39.7823,2020-02-03,0,0,0
7083,,Eritrea,15.1794,39.7823,2020-02-04,0,0,0
7084,,Eritrea,15.1794,39.7823,2020-02-05,0,0,0
7085,,Eritrea,15.1794,39.7823,2020-02-06,0,0,0
7086,,Eritrea,15.1794,39.7823,2020-02-07,0,0,0
7087,,Eritrea,15.1794,39.7823,2020-02-08,0,0,0
7088,,Eritrea,15.1794,39.7823,2020-02-09,0,0,0
7089,,Eritrea,15.1794,39.7823,2020-02-10,0,0,0
7090,,Eritrea,15.1794,39.7823,2020-02-11,0,0,0
7091,,Eritrea,15.1794,39.7823,2020-02-12,0,0,0
7092,,Eritrea,15.1794,39.7823,2020-02-13,0,0,0
7093,,Eritrea,15.1794,39.7823,2020-02-14,0,0,0
7094,,Eritrea,15.1794,39.7823,2020-02-15,0,0,0
7095,,Eritrea,15.1794,39.7823,2020-02-16,0,0,0
7096,,Eritrea,15.1794,39.7823,2020-02-17,0,0,0
7097,,Eritrea,15.1794,39.7823,2020-02-18,0,0,0
7098,,Eritrea,15.1794,39.7823,2020-02-19,0,0,0
7099,,Eritrea,15.1794,39.7823,2020-02-20,0,0,0
7100,,Eritrea,15.1794,39.7823,2020-02-21,0,0,0
7101,,Eritrea,15.1794,39.7823,2020-02-22,0,0,0
7102,,Eritrea,15.1794,39.7823,2020-02-23,0,0,0
7103,,Eritrea,15.1794,39.7823,2020-02-24,0,0,0
7104,,Eritrea,15.1794,39.7823,2020-02-25,0,0,0
7105,,Eritrea,15.1794,39.7823,2020-02-26,0,0,0
7106,,Eritrea,15.1794,39.7823,2020-02-27,0,0,0
7107,,Eritrea,15.1794,39.7823,2020-02-28,0,0,0
7108,,Eritrea,15.1794,39.7823,2020-02-29,0,0,0
7109,,Eritrea,15.1794,39.7823,2020-03-01,0,0,0
7110,,Eritrea,15.1794,39.7823,2020-03-02,0,0,0
7111,,Eritrea,15.1794,39.7823,2020-03-03,0,0,0
7112,,Eritrea,15.1794,39.7823,2020-03-04,0,0,0
7113,,Eritrea,15.1794,39.7823,2020-03-05,0,0,0
7114,,Eritrea,15.1794,39.7823,2020-03-06,0,0,0
7115,,Eritrea,15.1794,39.7823,2020-03-07,0,0,0
7116,,Eritrea,15.1794,39.7823,2020-03-08,0,0,0
7117,,Eritrea,15.1794,39.7823,2020-03-09,0,0,0
7118,,Eritrea,15.1794,39.7823,2020-03-10,0,0,0
7119,,Eritrea,15.1794,39.7823,2020-03-11,0,0,0
7120,,Eritrea,15.1794,39.7823,2020-03-12,0,0,0
7121,,Eritrea,15.1794,39.7823,2020-03-13,0,0,0
7122,,Eritrea,15.1794,39.7823,2020-03-14,0,0,0
7123,,Eritrea,15.1794,39.7823,2020-03-15,0,0,0
7124,,Eritrea,15.1794,39.7823,2020-03-16,0,0,0
7125,,Eritrea,15.1794,39.7823,2020-03-17,0,0,0
7126,,Eritrea,15.1794,39.7823,2020-03-18,0,0,0
7127,,Eritrea,15.1794,39.7823,2020-03-19,0,0,0
7128,,Eritrea,15.1794,39.7823,2020-03-20,0,0,0
7129,,Eritrea,15.1794,39.7823,2020-03-21,1,0,0
7130,,Eritrea,15.1794,39.7823,2020-03-22,1,0,0
7131,,Eritrea,15.1794,39.7823,2020-03-23,1,0,0
7132,,Eritrea,15.1794,39.7823,2020-03-24,1,0,0
7133,,Eritrea,15.1794,39.7823,2020-03-25,4,0,0
7134,,Eritrea,15.1794,39.7823,2020-03-26,6,0,0
7135,,Eritrea,15.1794,39.7823,2020-03-27,6,0,0
7136,,Eritrea,15.1794,39.7823,2020-03-28,6,0,0
7137,,Eritrea,15.1794,39.7823,2020-03-29,12,0,0
7138,,Eritrea,15.1794,39.7823,2020-03-30,12,0,0
7139,,Eritrea,15.1794,39.7823,2020-03-31,15,0,0
7140,,Estonia,58.5953,25.0136,2020-01-22,0,0,0
7141,,Estonia,58.5953,25.0136,2020-01-23,0,0,0
7142,,Estonia,58.5953,25.0136,2020-01-24,0,0,0
7143,,Estonia,58.5953,25.0136,2020-01-25,0,0,0
7144,,Estonia,58.5953,25.0136,2020-01-26,0,0,0
7145,,Estonia,58.5953,25.0136,2020-01-27,0,0,0
7146,,Estonia,58.5953,25.0136,2020-01-28,0,0,0
7147,,Estonia,58.5953,25.0136,2020-01-29,0,0,0
7148,,Estonia,58.5953,25.0136,2020-01-30,0,0,0
7149,,Estonia,58.5953,25.0136,2020-01-31,0,0,0
7150,,Estonia,58.5953,25.0136,2020-02-01,0,0,0
7151,,Estonia,58.5953,25.0136,2020-02-02,0,0,0
7152,,Estonia,58.5953,25.0136,2020-02-03,0,0,0
7153,,Estonia,58.5953,25.0136,2020-02-04,0,0,0
7154,,Estonia,58.5953,25.0136,2020-02-05,0,0,0
7155,,Estonia,58.5953,25.0136,2020-02-06,0,0,0
7156,,Estonia,58.5953,25.0136,2020-02-07,0,0,0
7157,,Estonia,58.5953,25.0136,2020-02-08,0,0,0
7158,,Estonia,58.5953,25.0136,2020-02-09,0,0,0
7159,,Estonia,58.5953,25.0136,2020-02-10,0,0,0
7160,,Estonia,58.5953,25.0136,2020-02-11,0,0,0
7161,,Estonia,58.5953,25.0136,2020-02-12,0,0,0
7162,,Estonia,58.5953,25.0136,2020-02-13,0,0,0
7163,,Estonia,58.5953,25.0136,2020-02-14,0,0,0
7164,,Estonia,58.5953,25.0136,2020-02-15,0,0,0
7165,,Estonia,58.5953,25.0136,2020-02-16,0,0,0
7166,,Estonia,58.5953,25.0136,2020-02-17,0,0,0
7167,,Estonia,58.5953,25.0136,2020-02-18,0,0,0
7168,,Estonia,58.5953,25.0136,2020-02-19,0,0,0
7169,,Estonia,58.5953,25.0136,2020-02-20,0,0,0
7170,,Estonia,58.5953,25.0136,2020-02-21,0,0,0
7171,,Estonia,58.5953,25.0136,2020-02-22,0,0,0
7172,,Estonia,58.5953,25.0136,2020-02-23,0,0,0
7173,,Estonia,58.5953,25.0136,2020-02-24,0,0,0
7174,,Estonia,58.5953,25.0136,2020-02-25,0,0,0
7175,,Estonia,58.5953,25.0136,2020-02-26,0,0,0
7176,,Estonia,58.5953,25.0136,2020-02-27,1,0,0
7177,,Estonia,58.5953,25.0136,2020-02-28,1,0,0
7178,,Estonia,58.5953,25.0136,2020-02-29,1,0,0
7179,,Estonia,58.5953,25.0136,2020-03-01,1,0,0
7180,,Estonia,58.5953,25.0136,2020-03-02,1,0,0
7181,,Estonia,58.5953,25.0136,2020-03-03,2,0,0
7182,,Estonia,58.5953,25.0136,2020-03-04,2,0,0
7183,,Estonia,58.5953,25.0136,2020-03-05,3,0,0
7184,,Estonia,58.5953,25.0136,2020-03-06,10,0,0
7185,,Estonia,58.5953,25.0136,2020-03-07,10,0,0
7186,,Estonia,58.5953,25.0136,2020-03-08,10,0,0
7187,,Estonia,58.5953,25.0136,2020-03-09,10,0,0
7188,,Estonia,58.5953,25.0136,2020-03-10,12,0,0
7189,,Estonia,58.5953,25.0136,2020-03-11,16,0,0
7190,,Estonia,58.5953,25.0136,2020-03-12,16,0,0
7191,,Estonia,58.5953,25.0136,2020-03-13,79,0,0
7192,,Estonia,58.5953,25.0136,2020-03-14,115,0,0
7193,,Estonia,58.5953,25.0136,2020-03-15,171,0,1
7194,,Estonia,58.5953,25.0136,2020-03-16,205,0,1
7195,,Estonia,58.5953,25.0136,2020-03-17,225,0,1
7196,,Estonia,58.5953,25.0136,2020-03-18,258,0,1
7197,,Estonia,58.5953,25.0136,2020-03-19,267,0,1
7198,,Estonia,58.5953,25.0136,2020-03-20,283,0,1
7199,,Estonia,58.5953,25.0136,2020-03-21,306,0,1
7200,,Estonia,58.5953,25.0136,2020-03-22,326,0,2
7201,,Estonia,58.5953,25.0136,2020-03-23,352,0,2
7202,,Estonia,58.5953,25.0136,2020-03-24,369,0,7
7203,,Estonia,58.5953,25.0136,2020-03-25,404,1,8
7204,,Estonia,58.5953,25.0136,2020-03-26,538,1,8
7205,,Estonia,58.5953,25.0136,2020-03-27,575,1,11
7206,,Estonia,58.5953,25.0136,2020-03-28,645,1,20
7207,,Estonia,58.5953,25.0136,2020-03-29,679,3,20
7208,,Estonia,58.5953,25.0136,2020-03-30,715,3,20
7209,,Estonia,58.5953,25.0136,2020-03-31,745,4,26
7210,,Eswatini,-26.5225,31.4659,2020-01-22,0,0,0
7211,,Eswatini,-26.5225,31.4659,2020-01-23,0,0,0
7212,,Eswatini,-26.5225,31.4659,2020-01-24,0,0,0
7213,,Eswatini,-26.5225,31.4659,2020-01-25,0,0,0
7214,,Eswatini,-26.5225,31.4659,2020-01-26,0,0,0
7215,,Eswatini,-26.5225,31.4659,2020-01-27,0,0,0
7216,,Eswatini,-26.5225,31.4659,2020-01-28,0,0,0
7217,,Eswatini,-26.5225,31.4659,2020-01-29,0,0,0
7218,,Eswatini,-26.5225,31.4659,2020-01-30,0,0,0
7219,,Eswatini,-26.5225,31.4659,2020-01-31,0,0,0
7220,,Eswatini,-26.5225,31.4659,2020-02-01,0,0,0
7221,,Eswatini,-26.5225,31.4659,2020-02-02,0,0,0
7222,,Eswatini,-26.5225,31.4659,2020-02-03,0,0,0
7223,,Eswatini,-26.5225,31.4659,2020-02-04,0,0,0
7224,,Eswatini,-26.5225,31.4659,2020-02-05,0,0,0
7225,,Eswatini,-26.5225,31.4659,2020-02-06,0,0,0
7226,,Eswatini,-26.5225,31.4659,2020-02-07,0,0,0
7227,,Eswatini,-26.5225,31.4659,2020-02-08,0,0,0
7228,,Eswatini,-26.5225,31.4659,2020-02-09,0,0,0
7229,,Eswatini,-26.5225,31.4659,2020-02-10,0,0,0
7230,,Eswatini,-26.5225,31.4659,2020-02-11,0,0,0
7231,,Eswatini,-26.5225,31.4659,2020-02-12,0,0,0
7232,,Eswatini,-26.5225,31.4659,2020-02-13,0,0,0
7233,,Eswatini,-26.5225,31.4659,2020-02-14,0,0,0
7234,,Eswatini,-26.5225,31.4659,2020-02-15,0,0,0
7235,,Eswatini,-26.5225,31.4659,2020-02-16,0,0,0
7236,,Eswatini,-26.5225,31.4659,2020-02-17,0,0,0
7237,,Eswatini,-26.5225,31.4659,2020-02-18,0,0,0
7238,,Eswatini,-26.5225,31.4659,2020-02-19,0,0,0
